idx,ig_peak,attn_peak,has_motif,prob,motif_start,motif_end,ig_hit,attn_hit,ig_dist,attn_dist
13445,37,30,False,0.8763041496276855,,,,,,
13448,19,17,False,0.973243772983551,,,,,,
13452,43,32,True,0.92171710729599,42.0,50.0,True,False,2.5,13.5
13453,68,30,False,0.8112823963165283,,,,,,
13456,36,25,False,0.7174657583236694,,,,,,
13460,37,31,False,0.7710276246070862,,,,,,
13461,41,23,False,0.5527552366256714,,,,,,
13463,52,11,False,0.735607922077179,,,,,,
13464,29,25,False,0.7147693037986755,,,,,,
13465,25,22,False,0.611160159111023,,,,,,
13466,47,20,False,0.6387914419174194,,,,,,
13467,45,29,True,0.9158911108970642,44.0,52.0,True,False,2.5,18.5
13468,43,28,False,0.5315250754356384,,,,,,
13472,41,32,False,0.5367997884750366,,,,,,
13475,43,86,False,0.8157074451446533,,,,,,
13478,45,25,True,0.9237911105155945,44.0,52.0,True,False,2.5,22.5
13479,53,81,False,0.5349994897842407,,,,,,
13480,49,27,False,0.8551161885261536,,,,,,
13484,20,19,True,0.8860480785369873,18.0,26.0,True,True,1.5,2.5
13485,45,20,False,0.7978527545928955,,,,,,
13487,45,31,False,0.6072718501091003,,,,,,
13488,47,13,False,0.6726644039154053,,,,,,
13489,44,6,False,0.6603323817253113,,,,,,
13491,48,1,False,0.6974970102310181,,,,,,
13493,28,32,True,0.9896851778030396,27.0,35.0,True,True,2.5,1.5
13494,18,22,False,0.9216306805610657,,,,,,
13497,45,23,False,0.8177351951599121,,,,,,
13501,63,27,False,0.9411557912826538,,,,,,
13502,63,28,False,0.8188721537590027,,,,,,
13505,30,16,False,0.9475299715995789,,,,,,
13506,36,29,False,0.7042924165725708,,,,,,
13512,39,27,False,0.8292884826660156,,,,,,
13514,37,26,False,0.6398269534111023,,,,,,
13519,36,29,False,0.9826831817626953,,,,,,
13520,62,33,False,0.8022708296775818,,,,,,
13523,59,29,False,0.7535881996154785,,,,,,
13525,38,22,False,0.9261428117752075,,,,,,
13527,41,24,False,0.5121971964836121,,,,,,
13530,57,28,False,0.508514940738678,,,,,,
13531,36,29,False,0.8092262744903564,,,,,,
13532,50,27,False,0.8021729588508606,,,,,,
13536,98,19,False,0.8302974700927734,,,,,,
13540,45,20,False,0.733305811882019,,,,,,
13541,45,14,False,0.8461524248123169,,,,,,
13542,38,25,False,0.9853240847587585,,,,,,
13544,59,24,False,0.9055976271629333,,,,,,
13545,73,15,False,0.5328774452209473,,,,,,
13546,88,27,False,0.8754240870475769,,,,,,
13547,95,29,False,0.7583276629447937,,,,,,
13548,42,23,False,0.6291280388832092,,,,,,
13549,50,94,False,0.5998768210411072,,,,,,
13553,40,22,False,0.6590297818183899,,,,,,
13554,68,26,False,0.7638407945632935,,,,,,
13555,28,25,False,0.9791269898414612,,,,,,
13562,39,14,False,0.8081765174865723,,,,,,
13564,54,23,False,0.6245999932289124,,,,,,
13565,32,28,False,0.9539872407913208,,,,,,
13566,39,17,False,0.7617293000221252,,,,,,
13571,30,30,True,0.6781619191169739,28.0,36.0,True,True,1.5,1.5
13577,49,22,False,0.8934822082519531,,,,,,
13579,38,30,False,0.6863299012184143,,,,,,
13581,82,22,False,0.9943764209747314,,,,,,
13582,96,32,False,0.6059000492095947,,,,,,
13583,47,38,False,0.530242383480072,,,,,,
13585,39,37,False,0.7253632545471191,,,,,,
13588,48,11,False,0.7965617775917053,,,,,,
13589,52,33,False,0.7863537669181824,,,,,,
13590,79,18,False,0.9532192945480347,,,,,,
13591,48,25,False,0.7539748549461365,,,,,,
13593,42,24,False,0.9199368357658386,,,,,,
13596,44,29,False,0.8126899600028992,,,,,,
13597,40,21,False,0.97944575548172,,,,,,
13598,41,11,False,0.9558767676353455,,,,,,
13599,44,26,False,0.8550435304641724,,,,,,
13608,24,23,False,0.9364532828330994,,,,,,
13609,48,23,False,0.8225259184837341,,,,,,
13611,58,31,False,0.704494833946228,,,,,,
13617,72,27,False,0.9429521560668945,,,,,,
13620,44,20,False,0.9272236227989197,,,,,,
13621,51,29,False,0.8311036229133606,,,,,,
13623,40,32,False,0.6721564531326294,,,,,,
13624,44,49,False,0.6037009358406067,,,,,,
13625,22,31,False,0.8417248725891113,,,,,,
13626,97,23,False,0.8602595925331116,,,,,,
13627,41,28,False,0.9823816418647766,,,,,,
13630,30,24,False,0.9726889729499817,,,,,,
13634,27,30,False,0.8470453023910522,,,,,,
13635,61,28,False,0.7449057698249817,,,,,,
13637,56,46,False,0.6346171498298645,,,,,,
13638,50,31,False,0.8949705362319946,,,,,,
13639,93,25,False,0.8187673687934875,,,,,,
13642,95,21,False,0.889681339263916,,,,,,
13644,21,27,False,0.926999032497406,,,,,,
13646,42,28,False,0.9316210746765137,,,,,,
13650,45,34,False,0.8793840408325195,,,,,,
13652,46,16,False,0.9409232139587402,,,,,,
13654,46,27,False,0.9382838010787964,,,,,,
13655,49,36,False,0.6896545886993408,,,,,,
13662,51,21,False,0.8266989588737488,,,,,,
13665,43,13,False,0.7360416054725647,,,,,,
13667,46,27,False,0.8075317740440369,,,,,,
13668,30,28,False,0.9680953025817871,,,,,,
13673,42,27,False,0.7900440692901611,,,,,,
13674,52,30,False,0.5783083438873291,,,,,,
13676,43,30,False,0.6496108174324036,,,,,,
13686,42,19,False,0.6668410301208496,,,,,,
13690,53,0,False,0.7896556258201599,,,,,,
13691,93,21,False,0.7655248641967773,,,,,,
13693,51,22,False,0.6242257356643677,,,,,,
13695,42,33,False,0.6473548412322998,,,,,,
13700,38,37,False,0.862461268901825,,,,,,
13703,48,27,False,0.8935641050338745,,,,,,
13704,43,35,False,0.6626020073890686,,,,,,
13707,49,14,False,0.8116185069084167,,,,,,
13709,29,32,False,0.6835669875144958,,,,,,
13717,46,41,False,0.5148501396179199,,,,,,
13718,39,25,False,0.9493229985237122,,,,,,
13719,32,33,True,0.9545390009880066,31.0,39.0,True,True,2.5,1.5
13725,21,21,False,0.7638416886329651,,,,,,
13731,33,24,False,0.5263507962226868,,,,,,
13735,46,30,False,0.9368932843208313,,,,,,
13744,51,27,False,0.907294750213623,,,,,,
13749,50,26,False,0.5405941605567932,,,,,,
13750,80,26,False,0.9403612017631531,,,,,,
13754,38,31,True,0.9736307859420776,36.0,44.0,True,False,1.5,8.5
13755,51,36,False,0.8253605961799622,,,,,,
13757,43,19,False,0.7467182874679565,,,,,,
13761,39,29,False,0.9574570655822754,,,,,,
13762,43,38,False,0.6917887330055237,,,,,,
13765,84,29,False,0.6333819627761841,,,,,,
13768,47,31,False,0.7138047814369202,,,,,,
13770,43,18,False,0.9552980661392212,,,,,,
13773,40,31,True,0.8911550045013428,89.0,97.0,False,False,52.5,61.5
13776,37,27,False,0.879908561706543,,,,,,
13780,81,40,False,0.6002240777015686,,,,,,
13781,43,23,False,0.7838025689125061,,,,,,
13784,64,18,False,0.6301243305206299,,,,,,
13786,45,30,False,0.7761974930763245,,,,,,
13788,34,31,False,0.7660355567932129,,,,,,
13790,22,24,False,0.7330655455589294,,,,,,
13791,73,35,False,0.8204867243766785,,,,,,
13793,28,26,False,0.5559845566749573,,,,,,
13796,37,28,False,0.6382660269737244,,,,,,
13797,64,16,False,0.5774625539779663,,,,,,
13799,45,24,False,0.8269719481468201,,,,,,
13801,79,20,False,0.7890399694442749,,,,,,
13802,81,29,False,0.8085811138153076,,,,,,
13803,26,27,False,0.6031309366226196,,,,,,
13804,20,23,False,0.9653079509735107,,,,,,
13808,50,23,False,0.6548948884010315,,,,,,
13809,58,34,False,0.5204513669013977,,,,,,
13810,39,29,False,0.5219672322273254,,,,,,
13814,51,24,False,0.9851354956626892,,,,,,
13817,51,26,False,0.8944485187530518,,,,,,
13819,56,16,False,0.848168671131134,,,,,,
13820,28,25,False,0.9642029404640198,,,,,,
13824,49,29,True,0.864018976688385,48.0,56.0,True,False,2.5,22.5
13827,38,25,False,0.9693681001663208,,,,,,
13829,50,30,False,0.9379749298095703,,,,,,
13833,33,27,False,0.5890876650810242,,,,,,
13834,50,14,False,0.8496450185775757,,,,,,
13835,26,30,False,0.7142348885536194,,,,,,
13837,37,30,False,0.9751244783401489,,,,,,
13838,42,21,False,0.9452163577079773,,,,,,
13839,54,21,False,0.8895570039749146,,,,,,
13840,17,26,False,0.9272432923316956,,,,,,
13843,16,19,False,0.9764639139175415,,,,,,
13848,39,28,False,0.5244008302688599,,,,,,
13852,17,23,False,0.5496274828910828,,,,,,
13853,35,30,False,0.6471134424209595,,,,,,
13855,46,9,False,0.729526162147522,,,,,,
13856,32,28,False,0.796697199344635,,,,,,
13857,50,28,False,0.8532165288925171,,,,,,
13858,41,22,False,0.6872426867485046,,,,,,
13861,40,15,False,0.9614704847335815,,,,,,
13864,56,52,False,0.6524723172187805,,,,,,
13866,42,1,False,0.7347414493560791,,,,,,
13867,55,46,False,0.5187047719955444,,,,,,
13868,47,25,False,0.7455187439918518,,,,,,
13873,41,14,False,0.9730277061462402,,,,,,
13879,47,30,False,0.8511162996292114,,,,,,
13883,52,30,False,0.8707906007766724,,,,,,
13884,39,26,False,0.7512602210044861,,,,,,
13886,40,22,False,0.9052596688270569,,,,,,
13889,47,14,False,0.7215864658355713,,,,,,
13900,41,5,False,0.7724152207374573,,,,,,
13901,41,27,False,0.545896589756012,,,,,,
13902,47,28,False,0.7305420637130737,,,,,,
13905,34,27,False,0.8240200877189636,,,,,,
13906,24,20,False,0.7408230900764465,,,,,,
13907,49,25,False,0.897472083568573,,,,,,
13909,45,23,False,0.8500186800956726,,,,,,
13912,50,29,False,0.8370928764343262,,,,,,
13913,40,39,False,0.891718864440918,,,,,,
13914,48,25,False,0.8325155973434448,,,,,,
13917,45,26,False,0.672554075717926,,,,,,
13920,43,30,False,0.8328403830528259,,,,,,
13921,47,35,False,0.6240861415863037,,,,,,
13922,58,24,False,0.6947352886199951,,,,,,
13925,31,16,False,0.786521852016449,,,,,,
13927,80,25,False,0.7823636531829834,,,,,,
13928,47,23,False,0.565940797328949,,,,,,
13929,39,30,False,0.9622494578361511,,,,,,
13934,61,12,False,0.8289574384689331,,,,,,
13941,54,30,False,0.5048463344573975,,,,,,
13942,55,31,False,0.5571053624153137,,,,,,
13943,56,96,False,0.5091380476951599,,,,,,
13944,23,100,False,0.9793604612350464,,,,,,
13946,41,32,False,0.524080216884613,,,,,,
13947,39,27,False,0.6465398669242859,,,,,,
13948,40,27,False,0.8498807549476624,,,,,,
13951,45,30,True,0.634044885635376,44.0,52.0,True,False,2.5,17.5
13952,94,25,False,0.8191606402397156,,,,,,
13954,74,23,False,0.8458495736122131,,,,,,
13955,67,33,False,0.6316772103309631,,,,,,
13957,27,32,False,0.731720507144928,,,,,,
13958,77,27,False,0.5563259124755859,,,,,,
13960,44,29,False,0.5110636949539185,,,,,,
13963,55,22,False,0.7786344885826111,,,,,,
13965,42,31,False,0.8555354475975037,,,,,,
13966,56,26,False,0.9110578298568726,,,,,,
13967,35,0,False,0.9094767570495605,,,,,,
13968,42,15,False,0.8427150249481201,,,,,,
13974,21,23,False,0.8538414239883423,,,,,,
13976,16,13,False,0.8991292715072632,,,,,,
13979,32,24,False,0.9382461309432983,,,,,,
13980,87,16,False,0.5490008592605591,,,,,,
13983,32,33,False,0.6627336144447327,,,,,,
13984,62,18,False,0.9105736613273621,,,,,,
13986,64,24,False,0.6921388506889343,,,,,,
13989,48,37,False,0.7726704478263855,,,,,,
13991,47,29,False,0.7024939060211182,,,,,,
13992,53,30,False,0.6945493817329407,,,,,,
13994,37,25,False,0.9742393493652344,,,,,,
13995,39,26,False,0.9856486320495605,,,,,,
13999,62,30,True,0.8355862498283386,58.0,66.0,True,False,0.5,31.5
14007,10,14,False,0.9185110330581665,,,,,,
14008,23,19,False,0.8735681176185608,,,,,,
14011,34,24,False,0.9391213059425354,,,,,,
14017,49,24,False,0.6645195484161377,,,,,,
14020,47,13,False,0.82098788022995,,,,,,
14022,43,23,False,0.655640721321106,,,,,,
14023,64,8,False,0.8462689518928528,,,,,,
14025,59,29,False,0.6253646016120911,,,,,,
14028,57,23,False,0.9440081119537354,,,,,,
14030,52,14,False,0.602942168712616,,,,,,
14034,49,25,False,0.9440509080886841,,,,,,
14038,42,33,False,0.6358591914176941,,,,,,
14041,95,28,False,0.805185079574585,,,,,,
14046,48,16,False,0.7526639103889465,,,,,,
14047,32,29,False,0.9124059081077576,,,,,,
14048,26,23,False,0.9486258029937744,,,,,,
14049,64,26,False,0.8814177513122559,,,,,,
14053,30,29,False,0.5932743549346924,,,,,,
14055,45,24,True,0.8946934938430786,82.0,90.0,False,False,40.5,61.5
14056,20,19,False,0.9161397814750671,,,,,,
14058,48,31,False,0.5709666609764099,,,,,,
14063,46,24,False,0.936132550239563,,,,,,
14068,59,21,False,0.5792784094810486,,,,,,
14069,38,34,False,0.8120344877243042,,,,,,
14070,34,31,True,0.8012782335281372,28.0,36.0,True,True,2.5,0.5
14071,55,28,False,0.7220262885093689,,,,,,
14074,17,17,False,0.8480371832847595,,,,,,
14075,63,22,False,0.6306969523429871,,,,,,
14077,68,30,False,0.5507091879844666,,,,,,
14084,46,26,False,0.8898589611053467,,,,,,
14087,46,18,False,0.5636516809463501,,,,,,
14089,43,29,False,0.8592193126678467,,,,,,
14091,50,26,False,0.716385006904602,,,,,,
14093,56,33,False,0.7214251160621643,,,,,,
14094,41,26,False,0.7462193965911865,,,,,,
14097,50,35,False,0.9721059203147888,,,,,,
14098,25,21,False,0.989996075630188,,,,,,
14099,52,25,False,0.9137998819351196,,,,,,
14101,37,25,False,0.9844400882720947,,,,,,
14104,45,14,False,0.7354506850242615,,,,,,
14107,44,28,False,0.7127109169960022,,,,,,
14110,51,35,True,0.9555062055587769,50.0,58.0,True,False,2.5,18.5
14111,91,27,False,0.6059383749961853,,,,,,
14113,10,16,False,0.809232771396637,,,,,,
14115,50,25,False,0.9500591158866882,,,,,,
14116,51,31,True,0.9324360489845276,50.0,58.0,True,False,2.5,22.5
14118,48,28,False,0.5935169458389282,,,,,,
14119,31,30,False,0.8048201203346252,,,,,,
14122,51,47,True,0.7793647646903992,50.0,58.0,True,False,2.5,6.5
14125,31,29,False,0.9796543717384338,,,,,,
14128,45,100,False,0.9024260640144348,,,,,,
14129,42,27,False,0.5357843637466431,,,,,,
14131,34,27,False,0.7702057957649231,,,,,,
14133,41,36,False,0.880354106426239,,,,,,
14136,42,34,False,0.6953865885734558,,,,,,
14137,46,30,False,0.6869484782218933,,,,,,
14141,48,13,False,0.7081172466278076,,,,,,
14143,43,30,False,0.7537143230438232,,,,,,
14145,53,7,False,0.6968095898628235,,,,,,
14146,46,20,False,0.8808583617210388,,,,,,
14155,20,19,False,0.8630090951919556,,,,,,
14157,54,37,False,0.8672908544540405,,,,,,
14158,78,28,False,0.9154632091522217,,,,,,
14162,46,17,False,0.8202900886535645,,,,,,
14163,74,36,False,0.6133286952972412,,,,,,
14165,16,13,False,0.9397133588790894,,,,,,
14168,48,15,False,0.9400820732116699,,,,,,
14171,53,29,False,0.6764341592788696,,,,,,
14172,66,45,False,0.698909342288971,,,,,,
14174,77,28,False,0.783539891242981,,,,,,
14178,71,25,False,0.9656445384025574,,,,,,
14179,30,23,False,0.8726500868797302,,,,,,
14181,41,1,False,0.776141881942749,,,,,,
14183,62,3,False,0.5852893590927124,,,,,,
14184,44,13,False,0.8230754733085632,,,,,,
14185,49,24,False,0.7783829569816589,,,,,,
14188,56,27,False,0.7233520150184631,,,,,,
14189,50,31,False,0.7946897745132446,,,,,,
14190,13,26,False,0.916740894317627,,,,,,
14192,35,35,False,0.700844943523407,,,,,,
14193,20,16,False,0.972496509552002,,,,,,
14196,50,29,False,0.6208724975585938,,,,,,
14197,14,25,False,0.7944850921630859,,,,,,
14198,32,30,False,0.6984543204307556,,,,,,
14200,36,22,False,0.95609050989151,,,,,,
14206,42,17,False,0.9057192802429199,,,,,,
14207,67,28,False,0.8736184239387512,,,,,,
14211,64,22,False,0.7899004220962524,,,,,,
14212,30,27,True,0.9549447298049927,29.0,37.0,True,True,2.5,5.5
14214,46,30,False,0.866816520690918,,,,,,
14215,53,2,False,0.7045613527297974,,,,,,
14223,22,21,False,0.9247130155563354,,,,,,
14224,57,25,False,0.7564845681190491,,,,,,
14226,69,23,False,0.8512298464775085,,,,,,
14229,33,30,True,0.9586918354034424,32.0,40.0,True,True,2.5,5.5
14231,40,29,False,0.6834504008293152,,,,,,
14233,33,24,False,0.8522929549217224,,,,,,
14234,51,25,False,0.767890453338623,,,,,,
14235,34,22,False,0.9928507804870605,,,,,,
14236,45,29,False,0.6354754567146301,,,,,,
14239,37,27,False,0.9064083695411682,,,,,,
14241,39,28,False,0.8483141660690308,,,,,,
14245,54,10,False,0.8504924178123474,,,,,,
14251,59,25,False,0.7279981970787048,,,,,,
14253,61,21,False,0.6193767189979553,,,,,,
14257,86,33,False,0.7827550172805786,,,,,,
14259,32,30,False,0.844171404838562,,,,,,
14260,71,31,False,0.7726487517356873,,,,,,
14263,33,20,False,0.817157506942749,,,,,,
14264,47,25,False,0.5878427624702454,,,,,,
14266,51,20,False,0.8030657768249512,,,,,,
14268,15,28,False,0.904783308506012,,,,,,
14269,32,28,False,0.5669687986373901,,,,,,
14270,50,20,False,0.813845694065094,,,,,,
14271,23,32,False,0.7433297038078308,,,,,,
14273,61,16,False,0.7991266846656799,,,,,,
14276,44,36,False,0.7334797382354736,,,,,,
14277,49,26,False,0.5396367907524109,,,,,,
14281,38,26,False,0.9569319486618042,,,,,,
14282,27,27,False,0.5078291893005371,,,,,,
14286,100,29,False,0.9670329093933105,,,,,,
14287,18,32,False,0.7833133339881897,,,,,,
14290,27,24,False,0.8961413502693176,,,,,,
14291,38,27,False,0.8167045712471008,,,,,,
14297,90,19,False,0.8308547139167786,,,,,,
14299,42,15,False,0.9766421318054199,,,,,,
14300,42,27,False,0.9451638460159302,,,,,,
14301,68,22,False,0.8202139139175415,,,,,,
14302,97,19,False,0.8323174715042114,,,,,,
14305,56,15,False,0.8451565504074097,,,,,,
14306,43,24,False,0.9677156209945679,,,,,,
14307,39,28,False,0.7664385437965393,,,,,,
14309,49,22,False,0.709503173828125,,,,,,
14310,42,15,False,0.8535324931144714,,,,,,
14314,77,31,False,0.5839152932167053,,,,,,
14315,80,17,False,0.7976886630058289,,,,,,
14321,45,23,False,0.7382720708847046,,,,,,
14322,25,22,False,0.9414172768592834,,,,,,
14323,41,33,False,0.6534568071365356,,,,,,
14327,59,28,False,0.6747404336929321,,,,,,
14330,49,24,False,0.6701585650444031,,,,,,
14332,76,25,False,0.6937570571899414,,,,,,
14333,61,17,False,0.5647080540657043,,,,,,
14334,39,29,False,0.5055855512619019,,,,,,
14338,48,32,False,0.7397394776344299,,,,,,
14343,26,29,False,0.91343092918396,,,,,,
14344,41,27,False,0.8239225149154663,,,,,,
14347,40,27,False,0.9865413904190063,,,,,,
14349,59,18,False,0.5931875705718994,,,,,,
14350,86,46,False,0.5324322581291199,,,,,,
14352,53,20,False,0.9378315806388855,,,,,,
14355,49,0,False,0.5385732650756836,,,,,,
14357,55,9,False,0.7629916667938232,,,,,,
14358,51,26,False,0.7695136070251465,,,,,,
14361,39,26,False,0.9262176752090454,,,,,,
14363,50,18,False,0.8034508228302002,,,,,,
14369,50,27,False,0.549602210521698,,,,,,
14378,39,44,False,0.7030201554298401,,,,,,
14380,28,23,False,0.6475775241851807,,,,,,
14381,62,29,False,0.7459267377853394,,,,,,
14383,50,35,False,0.8170841336250305,,,,,,
14385,68,35,False,0.7127158045768738,,,,,,
14387,24,27,False,0.6647766828536987,,,,,,
14390,60,28,True,0.8190469741821289,9.0,17.0,False,False,47.5,15.5
14392,48,21,False,0.9400386810302734,,,,,,
14395,54,15,False,0.9237992167472839,,,,,,
14396,48,26,False,0.6492098569869995,,,,,,
14399,42,39,False,0.5574520230293274,,,,,,
14402,39,29,False,0.911738932132721,,,,,,
14405,44,22,False,0.9107136726379395,,,,,,
14408,51,27,False,0.7882576584815979,,,,,,
14409,43,41,True,0.7347672581672668,82.0,90.0,False,False,42.5,44.5
14412,59,83,False,0.5589669942855835,,,,,,
14416,57,33,False,0.6407104730606079,,,,,,
14417,43,21,False,0.8337007761001587,,,,,,
14422,52,22,False,0.9842313528060913,,,,,,
14423,47,32,False,0.6416597366333008,,,,,,
14424,56,6,False,0.7580434679985046,,,,,,
14426,19,18,False,0.7978862524032593,,,,,,
14427,45,16,False,0.8782841563224792,,,,,,
14429,52,15,False,0.7619152665138245,,,,,,
14431,72,28,False,0.6070698499679565,,,,,,
14434,21,23,False,0.7263539433479309,,,,,,
14435,16,29,False,0.9621046781539917,,,,,,
14443,52,27,False,0.5458614826202393,,,,,,
14444,69,39,False,0.595124363899231,,,,,,
14448,21,19,False,0.7822974920272827,,,,,,
14450,42,31,False,0.8547399640083313,,,,,,
14454,43,25,False,0.9364184737205505,,,,,,
14457,48,23,False,0.9111171364784241,,,,,,
14462,36,25,False,0.9396732449531555,,,,,,
14470,23,30,False,0.7547560930252075,,,,,,
14472,40,27,False,0.8619582056999207,,,,,,
14473,60,31,True,0.8875539898872375,2.0,10.0,False,False,54.5,25.5
14475,34,32,False,0.5253538489341736,,,,,,
14476,51,18,False,0.8150554895401001,,,,,,
14479,15,28,True,0.9706858396530151,13.0,21.0,True,False,1.5,11.5
14483,45,25,False,0.9572645425796509,,,,,,
14490,54,33,False,0.5418643355369568,,,,,,
14492,55,20,False,0.9052926898002625,,,,,,
14493,22,21,False,0.8434227108955383,,,,,,
14494,52,26,False,0.777381420135498,,,,,,
14498,50,13,False,0.8800497651100159,,,,,,
14499,37,26,False,0.714438259601593,,,,,,
14500,39,31,True,0.9582722783088684,38.0,46.0,True,False,2.5,10.5
14502,43,24,False,0.6577497720718384,,,,,,
14506,20,15,False,0.7262660264968872,,,,,,
14507,57,14,False,0.705676257610321,,,,,,
14508,56,25,False,0.9147012233734131,,,,,,
14511,40,100,False,0.8969859480857849,,,,,,
14516,38,27,False,0.7645225524902344,,,,,,
14517,17,24,False,0.9607805013656616,,,,,,
14522,38,27,True,0.9272619485855103,37.0,45.0,True,False,2.5,13.5
14524,43,23,False,0.675730288028717,,,,,,
14527,29,28,False,0.9343644380569458,,,,,,
14529,46,0,False,0.8974940180778503,,,,,,
14531,47,30,False,0.5079455375671387,,,,,,
14533,53,24,True,0.9620277881622314,52.0,60.0,True,False,2.5,31.5
14535,42,29,False,0.8511807918548584,,,,,,
14536,36,28,False,0.9546635746955872,,,,,,
14537,38,27,False,0.8555875420570374,,,,,,
14540,49,30,False,0.773462176322937,,,,,,
14541,23,26,False,0.9807122945785522,,,,,,
14542,38,24,False,0.9840320944786072,,,,,,
14543,23,30,False,0.9164443016052246,,,,,,
14544,41,2,False,0.8943856954574585,,,,,,
14546,44,27,False,0.9298241138458252,,,,,,
14547,18,14,False,0.9358319044113159,,,,,,
14550,63,86,False,0.9376167058944702,,,,,,
14553,65,7,False,0.7793328166007996,,,,,,
14556,26,24,False,0.9333734512329102,,,,,,
14558,63,29,False,0.6295117735862732,,,,,,
14562,49,18,False,0.5993664264678955,,,,,,
14567,35,31,False,0.9827613234519958,,,,,,
14568,41,26,False,0.8856475353240967,,,,,,
14570,57,45,False,0.5809338688850403,,,,,,
14571,47,1,False,0.6789721846580505,,,,,,
14579,34,32,False,0.8079992532730103,,,,,,
14582,61,28,False,0.718186616897583,,,,,,
14583,87,27,False,0.6858581900596619,,,,,,
14585,39,30,False,0.5670565366744995,,,,,,
14592,57,30,False,0.7336167693138123,,,,,,
14593,23,22,False,0.7900993227958679,,,,,,
14594,48,7,False,0.64097660779953,,,,,,
14597,31,31,False,0.7803724408149719,,,,,,
14598,23,29,False,0.9696755409240723,,,,,,
14603,26,25,False,0.9647226929664612,,,,,,
14604,53,27,False,0.6986712217330933,,,,,,
14605,42,25,False,0.5384745001792908,,,,,,
14606,43,28,False,0.8575484156608582,,,,,,
14608,89,26,False,0.845084011554718,,,,,,
14614,47,22,False,0.7893281579017639,,,,,,
14617,49,22,False,0.6458637118339539,,,,,,
14618,56,14,False,0.7965708374977112,,,,,,
14619,54,30,False,0.5438330769538879,,,,,,
14625,44,31,False,0.6359093189239502,,,,,,
14628,54,31,False,0.7697223424911499,,,,,,
14629,26,24,False,0.954559862613678,,,,,,
14630,36,23,False,0.7638795375823975,,,,,,
14633,19,16,False,0.8564674854278564,,,,,,
14637,57,25,False,0.7548372149467468,,,,,,
14642,88,24,False,0.9236982464790344,,,,,,
14645,40,28,False,0.9476252198219299,,,,,,
14648,23,26,False,0.9211257100105286,,,,,,
14651,36,26,False,0.9762774109840393,,,,,,
14659,35,30,False,0.6925785541534424,,,,,,
14661,43,15,False,0.922335147857666,,,,,,
14662,51,28,False,0.9137860536575317,,,,,,
14663,55,35,False,0.8310410976409912,,,,,,
14664,39,29,False,0.7960658073425293,,,,,,
14665,54,31,False,0.674421489238739,,,,,,
14667,26,24,False,0.9720368385314941,,,,,,
14669,45,26,False,0.7292191386222839,,,,,,
14672,42,22,False,0.8173531293869019,,,,,,
14675,24,21,False,0.8123073577880859,,,,,,
14680,50,45,False,0.6674185991287231,,,,,,
14683,22,19,False,0.9223255515098572,,,,,,
14687,38,28,False,0.5264471173286438,,,,,,
14689,38,23,False,0.9904460906982422,,,,,,
14690,55,20,False,0.5360713005065918,,,,,,
14691,36,28,False,0.5016578435897827,,,,,,
14692,39,30,False,0.6701354384422302,,,,,,
14693,33,25,False,0.7330149412155151,,,,,,
14695,71,5,False,0.6566120982170105,,,,,,
14696,48,22,False,0.7382992506027222,,,,,,
14702,99,26,False,0.9559776186943054,,,,,,
14703,40,13,False,0.9442386627197266,,,,,,
14704,62,20,False,0.7369802594184875,,,,,,
14706,35,31,True,0.843805730342865,29.0,37.0,True,True,2.5,1.5
14707,14,36,False,0.7138220071792603,,,,,,
14712,32,24,False,0.7369382381439209,,,,,,
14719,42,22,False,0.528008759021759,,,,,,
14720,20,22,False,0.9676315784454346,,,,,,
14724,42,20,False,0.9419825673103333,,,,,,
14725,37,2,False,0.7277300357818604,,,,,,
14726,49,26,False,0.9098151922225952,,,,,,
14728,21,12,False,0.9775446653366089,,,,,,
14729,37,29,False,0.7188436388969421,,,,,,
14730,33,9,False,0.9460636377334595,,,,,,
14731,54,30,False,0.5815202593803406,,,,,,
14738,49,34,False,0.8545929193496704,,,,,,
14740,46,12,False,0.6701782941818237,,,,,,
14742,43,29,False,0.8140706419944763,,,,,,
14743,19,16,False,0.7982516884803772,,,,,,
14751,49,16,False,0.7639366388320923,,,,,,
14753,77,28,False,0.8808679580688477,,,,,,
14757,44,18,False,0.6834151744842529,,,,,,
14758,59,33,False,0.7599059343338013,,,,,,
14759,51,32,False,0.6419770121574402,,,,,,
14760,21,25,False,0.9335193037986755,,,,,,
14763,44,39,False,0.7783545255661011,,,,,,
14766,42,34,False,0.7802534103393555,,,,,,
14770,39,27,False,0.9666134715080261,,,,,,
14774,49,23,False,0.9927858710289001,,,,,,
14775,40,28,False,0.7698018550872803,,,,,,
14777,64,22,False,0.6596773862838745,,,,,,
14778,43,23,False,0.7872982621192932,,,,,,
14779,75,24,False,0.9070916175842285,,,,,,
14780,49,32,False,0.6511167883872986,,,,,,
14787,61,23,False,0.7418425679206848,,,,,,
14788,44,39,False,0.5310783386230469,,,,,,
14789,41,26,False,0.6844801306724548,,,,,,
14794,64,26,False,0.7475256323814392,,,,,,
14797,43,29,False,0.7672313451766968,,,,,,
14799,16,15,False,0.8257954120635986,,,,,,
14803,51,97,True,0.9117060899734497,50.0,58.0,True,False,2.5,43.5
14810,35,25,False,0.9472736120223999,,,,,,
14811,42,30,False,0.8543661832809448,,,,,,
14819,65,27,True,0.9210281372070312,64.0,72.0,True,False,2.5,40.5
14820,39,24,False,0.743769109249115,,,,,,
